virus	gene	mut_type	rate	rate_per_nt	r2
rhinoB84	vp1	nonsyn	0.01093418700431639	1.2611519036120405e-05	0.002175657501791457
rhinoB84	2a	syn	0.8557411659268851	0.0019537469541709707	0.6673036550629967
rhinoB84	2a	nonsyn	-0.07344059990797865	-0.0001676726025296316	0.010579745493323984
rhinoB84	2b	syn	0.42007132803603126	0.0014435440825980455	0.6831737159216323
rhinoB84	2b	nonsyn	-0.040473594913317264	-0.00013908451860246483	0.44218077002713985
rhinoB84	2c	syn	1.6635464995600424	0.0016803499995555985	0.9294375269609851
rhinoB84	2c	nonsyn	0.02502625415057042	2.5279044596535777e-05	0.0981654819056123
rhinoB84	3a	syn	0.49509976939446493	0.0019415677231155487	0.8009460704154272
rhinoB84	3a	nonsyn	-0.052585645381140175	-0.00020621821718094186	0.36312946356263315
rhinoB84	3b	syn	0.022836178251775186	0.0003309591050981911	0.09392063391390033
rhinoB84	3b	nonsyn	0.01491303272606186	0.0002161309090733603	0.11126116615823688
rhinoB84	3c	syn	0.643318234255702	0.0011782385242778426	0.9292300834932777
rhinoB84	3c	nonsyn	0.1040257398208376	0.00019052333300519707	0.6740867940390255
rhinoB84	3d	syn	1.458857991959899	0.0010571434724347094	0.7867927063492598
rhinoB84	3d	nonsyn	-0.030981740104047178	-2.2450536307280565e-05	0.034292685770753804
rhinoC1	vp4	syn	-0.017346649973411996	-8.630174116125371e-05	0.0004331400815785581
rhinoC1	vp4	nonsyn	-0.01501200936241329	-7.46866137433497e-05	0.03306001890397776
rhinoC1	vp2	syn	0.05649361224328862	7.215020720726516e-05	0.0007603362899142649
rhinoC1	vp2	nonsyn	0.05779560306545868	7.381303073494084e-05	0.020230241147185545
rhinoC1	vp3	syn	-0.015486744235870493	-2.196701310052552e-05	5.6268025749541595e-05
rhinoC1	vp3	nonsyn	0.1574021208265801	0.00022326541961217034	0.062195984758574636
rhinoC1	vp1	syn	0.15162983167296196	0.00018446451541722866	0.005124710547896504
rhinoC1	vp1	nonsyn	-0.054406807581618456	-6.618833039126332e-05	0.018232091063611313
rhinoC1	2a	syn	0.26098651107092474	0.0006126443921852694	0.0477534042630174
rhinoC1	2a	nonsyn	-0.019929694592551696	-4.6783320639792714e-05	0.001282394909843051
rhinoC1	2b	syn	0.14677276643436163	0.0004941843987688944	0.024451144191130682
rhinoC1	2b	nonsyn	-0.01438665774962343	-4.843992508290717e-05	0.037143137754884675
rhinoC1	2c	syn	1.157535492273864	0.0011835741229794111	0.2260232641565002
rhinoC1	2c	nonsyn	-0.014753948354279567	-1.5085836763067041e-05	0.0006462542183732852
rhinoC1	3a	syn	0.11282005289012517	0.0005014224572894452	0.02871611160933305
rhinoC1	3a	nonsyn	0.042723298316555136	0.00018988132585135616	0.02370940398618272
rhinoC1	3b	syn	-0.02668878307286134	-0.0004043755011039597	0.011569411569402844
rhinoC1	3b	nonsyn	0.07496842703905243	0.001135885258167461	0.20612100461718402
rhinoC1	3c	syn	-0.09860665308150031	-0.000179611389948088	0.005547409485433105
rhinoC1	3c	nonsyn	-0.023278482505007633	-4.2401607477245234e-05	0.007758523480258355
rhinoC1	3d	syn	0.2884785293194088	0.00020904241255029625	0.009206969600005712
rhinoC1	3d	nonsyn	-0.29562495276570744	-0.0002142209802650054	0.2877949206121763
rhinoC2	vp4	syn	0.5980240764906406	0.002975244161644978	0.9217961268402853
rhinoC2	vp4	nonsyn	0.0	0.0	0.0
rhinoC2	vp2	syn	2.917091673558949	0.0037255321501391435	0.959844271052187
rhinoC2	vp2	nonsyn	0.12646537748684028	0.00016151389206493013	0.47673274081927547
rhinoC2	vp3	syn	2.216564198173643	0.0031440626924448835	0.9517925467697935
rhinoC2	vp3	nonsyn	0.0757765261451635	0.00010748443424845886	0.3941017247395597
rhinoC2	vp1	syn	2.7491508142939822	0.00334446571081993	0.9413789014667483
rhinoC2	vp1	nonsyn	0.2471306972751174	0.00030064561712301387	0.7037669941545543
rhinoC2	2a	syn	0.9651039907286324	0.0022655023256540666	0.9455039174202691
rhinoC2	2a	nonsyn	0.11296876647885189	0.00026518489783768046	0.38040696778969124
rhinoC2	2b	syn	1.0404494722015016	0.003503196876099332	0.9566824297581279
rhinoC2	2b	nonsyn	0.14571677136071648	0.0004906288598003922	0.6777917014509715
rhinoC2	2c	syn	3.2256460347414597	0.003298206579490245	0.9746784685867963
rhinoC2	2c	nonsyn	0.13778692900265638	0.00014088643047306378	0.7512819460880443
rhinoC2	3a	syn	0.6118985834543033	0.0027195492597969035	0.7652817158103328
rhinoC2	3a	nonsyn	0.004374396793170762	1.9441763525203385e-05	0.04061955502218549
rhinoC2	3b	syn	0.03735202498841497	0.000565939772551742	0.080913492996181
rhinoC2	3b	nonsyn	-0.006113134210154047	-9.262324560839465e-05	0.07922712501310963
rhinoC2	3c	syn	2.0499856890762906	0.003734035863526941	0.9324899342041401
rhinoC2	3c	nonsyn	0.21308509987371202	0.00038813315095393813	0.7763959135915834
rhinoC2	3d	syn	4.690586230799583	0.003398975529564915	0.9706851231921555
rhinoC2	3d	nonsyn	0.2997002628106926	0.00021717410348600914	0.7566107704962064
rhinoC3	vp4	syn	0.6356382605245802	0.003162379405594926	0.5398828239219292
rhinoC3	vp4	nonsyn	0.0	0.0	0.0
rhinoC3	vp2	syn	2.440451209172743	0.0031167959248694036	0.7701374351725294
rhinoC3	vp2	nonsyn	0.19914438246490943	0.0002543350989334731	0.39573034533391543
rhinoC3	vp3	syn	2.3970040659585448	0.0034000057673170847	0.942626528888836
rhinoC3	vp3	nonsyn	0.059448974654442835	8.432478674389055e-05	0.05563955056626141
rhinoC3	vp1	syn	2.3457002884899003	0.002853649985997446	0.9291264670300595
rhinoC3	vp1	nonsyn	0.3323746837011108	0.00040434876362665546	0.5194714566237524
rhinoC3	2a	syn	1.5449593025056059	0.003626665029355882	0.8400820986371522
rhinoC3	2a	nonsyn	0.0730714882983876	0.00017152931525443098	0.13222619162923313
rhinoC3	2b	syn	0.506658514847367	0.0017059209254120101	0.5809934140197932
rhinoC3	2b	nonsyn	0.033866868631045745	0.00011402986071059174	0.025024294569489243
rhinoC3	2c	syn	2.6422905896172773	0.00270172861924057	0.8797100025096455
rhinoC3	2c	nonsyn	0.0009230182017567973	9.437813923893633e-07	1.6330121462167507e-05
rhinoC3	3a	syn	0.6817464314652492	0.0030299841398455517	0.8697413002237994
rhinoC3	3a	nonsyn	0.0012282346628511276	5.45882072378279e-06	0.0004874336990572944
rhinoC3	3b	syn	-0.08855963940297658	-0.0013418127182269178	0.1273114731922575
rhinoC3	3b	nonsyn	-0.024777136293555296	-0.00037541115596295905	0.019648911883853752
rhinoC3	3c	syn	1.4354736187187127	0.0026147060450249777	0.7718772017830091
rhinoC3	3c	nonsyn	0.09169440846899196	0.00016702078045353728	0.18111203022103065
rhinoC3	3d	syn	3.919860155329397	0.002840478373427099	0.9260135283649572
rhinoC3	3d	nonsyn	0.08180530670369865	5.927920775630337e-05	0.06880043201791283
rhinoC7	vp4	syn	0.39141688770771893	0.0019473477000384026	0.384051326935915
rhinoC7	vp4	nonsyn	0.0	0.0	0.0
rhinoC7	vp2	syn	2.4467672338937305	0.003124862367680371	0.7998984852108236
rhinoC7	vp2	nonsyn	0.17701017609918343	0.00022606663614199672	0.0725010862112643
rhinoC7	vp3	syn	1.7009403338227804	0.0024126813245713198	0.6701551936241582
rhinoC7	vp3	nonsyn	0.16055733243569204	0.0002277408970719036	0.36534058572654643
rhinoC7	vp1	syn	2.91951114513693	0.0035517167215777736	0.5823159666341885
rhinoC7	vp1	nonsyn	0.21656078138187035	0.0002634559384207668	0.13980436238922292
rhinoC7	2a	syn	1.004413229927354	0.002357777535040737	0.726995503666131
rhinoC7	2a	nonsyn	0.01439200062662301	3.378403902963148e-05	0.012219812625070284
rhinoC7	2b	syn	0.8505108673787899	0.0028636729541373397	0.4814746929599643
rhinoC7	2b	nonsyn	0.09706893942218364	0.00032683144586593817	0.36773746347529906
rhinoC7	2c	syn	2.701699785228958	0.0027624742180255195	0.7187529580426716
rhinoC7	2c	nonsyn	0.25107674870226576	0.00025672469192460713	0.4935812412497646
rhinoC7	3a	syn	0.7328352714581925	0.0032570456509253	0.7116817510206018
rhinoC7	3a	nonsyn	0.0614275499766426	0.0002730113332295227	0.2991348918878185
rhinoC7	3b	syn	0.190660698961392	0.0028887984691120003	0.4038719660529349
rhinoC7	3b	nonsyn	0.05678257217922275	0.0008603420027154963	0.1804276668967637
rhinoC7	3c	syn	1.8951779435945275	0.0034520545420665344	0.5089853366647373
rhinoC7	3c	nonsyn	-0.05262067837982805	-9.584823020005109e-05	0.18011046273292347
rhinoC7	3d	syn	4.524295294329388	0.0032784748509633245	0.7126911991557864
rhinoC7	3d	nonsyn	0.010227347473506185	7.411121357613178e-06	0.0042569282919803705
rhinoC42	vp4	syn	0.2597426420472855	0.0012922519504840074	0.24560896022951423
rhinoC42	vp4	nonsyn	-0.03892848124603477	-0.00019367403604992424	0.6251857579027504
rhinoC42	vp2	syn	1.2057754104628509	0.0015399430529538325	0.614123694540757
rhinoC42	vp2	nonsyn	0.14138189654506778	0.00018056436340366255	0.4116535404187339
rhinoC42	vp3	syn	0.7326127870510198	0.0010391670738312338	0.1967698525398295
rhinoC42	vp3	nonsyn	0.18028132934073313	0.00025571819764643	0.5870892046138497
rhinoC42	vp1	syn	1.6125416038132236	0.0019617294450282527	0.7148243342759195
rhinoC42	vp1	nonsyn	0.83332356900104	0.0010137756313881264	0.4538082151945941
rhinoC42	2a	syn	0.8244380663619884	0.0019353006252628834	0.33606450712445757
rhinoC42	2a	nonsyn	0.14610178102804347	0.00034296192729587667	0.19023699100177222
rhinoC42	2b	syn	0.5478922054975028	0.0018447549006649928	0.42136654021679176
rhinoC42	2b	nonsyn	-0.013052997411028158	-4.394948623241804e-05	0.016383425536174875
rhinoC42	2c	syn	1.3223669372240625	0.0013521134327444402	0.5866759889903932
rhinoC42	2c	nonsyn	-0.007152838812033186	-7.31374111659835e-06	0.001380429984024838
rhinoC42	3a	syn	0.42979195774065926	0.0019101864788473744	0.40611904330708365
rhinoC42	3a	nonsyn	-0.05210392784489218	-0.00023157301264396525	0.22114499963701226
rhinoC42	3b	syn	0.2290320964281071	0.003470183279213744	0.4847216919900763
rhinoC42	3b	nonsyn	0.0	0.0	0.0
rhinoC42	3c	syn	1.0649832013698988	0.0019398601117848794	0.5328259654288089
rhinoC42	3c	nonsyn	0.1609675894037142	0.0002932014378938328	0.5432289347376542
rhinoC42	3d	syn	1.4714124248767535	0.0010662408875918503	0.476170445247723
rhinoC42	3d	nonsyn	0.459833685270375	0.0003332128154133152	0.5138117643623553
adenovirusB3	e1a	syn	-0.02753739816174775	-3.1292497911076984e-05	0.17927018222535318
adenovirusB3	e1a	nonsyn	0.008703309825027879	9.890124801168044e-06	0.012876231981796884
adenovirusB3	iva2	syn	-0.004501643291093232	-4.081272249404561e-06	0.010737519892449147
adenovirusB3	iva2	nonsyn	-0.059918491768156903	-5.4323201965690755e-05	0.6211657089775618
adenovirusB3	pol	syn	-0.11837154825258593	-3.511466871924827e-05	0.21334008758322384
adenovirusB3	pol	nonsyn	0.0011176886247996354	3.3155995989309857e-07	0.00013398885042144602
adenovirusB3	ptp	syn	-0.30327552650807854	-7.748480493308087e-05	0.31141933587635645
adenovirusB3	ptp	nonsyn	-0.056760879737018086	-1.4502013218451223e-05	0.20775318259461933
adenovirusB3	piiia	syn	-0.0878220049470072	-4.9701191254673005e-05	0.4151536139505206
adenovirusB3	piiia	nonsyn	-0.06998778361679713	-3.9608253320202106e-05	0.14002250964614016
adenovirusB3	penton	syn	-0.07391123824658337	-4.5205650303720715e-05	0.146783285603606
adenovirusB3	penton	nonsyn	0.0	0.0	0.0
adenovirusB3	hexon	syn	-0.043042862123019866	-1.5345048885212074e-05	0.2206917812018324
adenovirusB3	hexon	nonsyn	-0.0971841134252879	-3.4646742754113334e-05	0.3672060231097896
adenovirusB3	protease	syn	-0.0025099347130304373	-3.984023354016567e-06	0.004657198045226711
adenovirusB3	protease	nonsyn	0.014675382522451944	2.329425797214594e-05	0.10614204672805426
adenovirusB3	100k	syn	-0.03209505652041819	-1.2889580931894855e-05	0.07312249521840397
adenovirusB3	100k	nonsyn	-0.040791973932339215	-1.6382318848329002e-05	0.21701152140192245
adenovirusB3	fiber	syn	-0.05410117205900727	-5.5318171839475735e-05	0.3417042411731602
adenovirusB3	fiber	nonsyn	0.017232848208437374	1.7620499190631262e-05	0.06961042743230701
adenovirusB7	e1a	syn	-0.03488733842048027	-3.9644702750545766e-05	0.061604713373283465
adenovirusB7	e1a	nonsyn	-0.008850655827556144	-1.0057563440404709e-05	0.023739463700630757
adenovirusB7	iva2	syn	-0.005346141595390039	-4.846909877960144e-06	0.00320756545333611
adenovirusB7	iva2	nonsyn	-0.0029896226612655514	-2.7104466557257944e-06	0.003030728615011059
adenovirusB7	pol	syn	0.018904673246118598	5.608031221037851e-06	0.0034893935362412566
adenovirusB7	pol	nonsyn	-0.102969859922617	-3.054579054364194e-05	0.10308331470201133
adenovirusB7	ptp	syn	-0.11605003331932139	-2.9649982963546598e-05	0.004480910487335073
adenovirusB7	ptp	nonsyn	-0.01956020612222967	-4.9974977317909225e-06	0.010790532361249784
adenovirusB7	piiia	syn	0.040712315346584	2.304035956229994e-05	0.10152355629102223
adenovirusB7	piiia	nonsyn	-0.0029582744978452024	-1.6741791159282413e-06	0.007628122411249212
adenovirusB7	penton	syn	-0.0824809992676215	-5.044709435328532e-05	0.21279915227787538
adenovirusB7	penton	nonsyn	0.0	0.0	0.0
adenovirusB7	hexon	syn	-0.14011720347005865	-4.995265720857706e-05	0.014249626449988359
adenovirusB7	hexon	nonsyn	-0.05332757415783591	-1.9011612890494085e-05	0.020671070663288153
adenovirusB7	protease	syn	-0.07156271584839685	-0.00011359161245777277	0.08111341657890948
adenovirusB7	protease	nonsyn	-0.0022332623423604175	-3.5448608608895515e-06	0.00015727447366391888
adenovirusB7	100k	syn	-0.09728305064044243	-3.9069498249173665e-05	0.017459706844821527
adenovirusB7	100k	nonsyn	0.020452211377334276	8.21373950896959e-06	0.013801451157750205
adenovirusB7	fiber	syn	-0.011193734793897018	-1.1445536599076706e-05	0.09335286526504803
adenovirusB7	fiber	nonsyn	0.0060978509725139315	6.235021444288273e-06	0.004460876522634869
